ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude,_source_file,_ingested_at
20080221X00222,LAX08LA059,ACC,2008-02-16 00:00:00,Sa,2050,UTC,Stanwood,WA,USA,98292,2008,2,,,481342N,1222156W,,Arlington Municipal,KAWO,OFAP,11.0,,142,,WFAC,2035,120,KAWO,138,10,UTC,DAYL,SCAT,3600,4300,OVC,,,10.0,46,36,0,U,,F,T,0,30.360000610351562,,,,FATL,,,,2,0,0,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,48.228332,-122.365554,avall.mdb,2026-04-14 02:17:37.493608
20080516X00689,LAX08LA060,ACC,2008-02-14 00:00:00,Th,2245,UTC,Mokuleia,HI,USA,96791,2008,2,,,213446N,1581150W,,Dillingham Airfield,PHDH,ONAP,0.0,,,,WFAC,2155,210,PHHI,837,12,UTC,DAYL,CLER,0,3000,OVC,,,10.0,73,64,190,U,5,F,T,0,30.040000915527344,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,21.579444,-158.197219,avall.mdb,2026-04-14 02:17:37.493608
20080313X00311,LAX08CA061,ACC,2008-02-17 00:00:00,Su,2030,UTC,El Cajon,CA,USA,92020,2008,2,,,324934N,1165821W,,Gillespie Field,KSEE,ONAP,0.0,,,,WFAC,1856,0,KSEE,388,0,UTC,DAYL,CLER,0,0,NONE,,,12.0,57,43,0,U,,F,T,0,30.1299991607666,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:05:31,,VMC,,32.82611,-116.972503,avall.mdb,2026-04-14 02:17:37.493608
20080313X00312,LAX08CA062,ACC,2008-02-17 00:00:00,Su,2100,UTC,Kalispell,MT,USA,59901,2008,2,,,481122N,1142248W,MEAS,Kalispell City Airport,KS27,ONAP,0.0,,2932,,WFAC,2055,0,KGPI,2932,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,43,34,0,U,,F,T,0,30.200000762939453,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,48.189331,-114.379898,avall.mdb,2026-04-14 02:17:37.493608
20080221X00223,LAX08LA063,ACC,2008-02-18 00:00:00,Mo,38,UTC,Nevada City,CA,USA,95959,2008,2,,,391644N,1205859W,EST,Nevada City Air Park,KGOO,OFAP,1.0,,3152,,WFAC,1652,90,KBLU,,15,,DAYL,CLER,0,0,NONE,,,10.0,48,34,0,U,,F,T,0,30.110000610351562,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,39.278888,-120.983055,avall.mdb,2026-04-14 02:17:37.493608
20080319X00338,NYC08WA104,ACC,2008-02-18 00:00:00,Mo,1815,,Caico Seco,,VE,,2008,2,,,085922N,0644845W,,,,,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,FATL,,,,3,0,0,0,3,O,,,,,,2020-09-25 18:07:50,,VMC,,8.989444,-64.8125,avall.mdb,2026-04-14 02:17:37.493608
20080228X00246,SEA08LA079,ACC,2008-02-10 00:00:00,Su,145,UTC,Carefree,AZ,USA,85377,2008,2,,,033495N,1115352W,,Sky Ranch Airport at Carefree,18AZ,ONAP,0.0,,2568,,WFAC,53,230,DVT,1478,12,UTC,NITE,CLER,0,0,NONE,,,10.0,59,41,0,U,,F,T,0,30.049999237060547,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:06:16,,VMC,,33.818054,-111.897781,avall.mdb,2026-04-14 02:17:37.493608
20080318X00329,DFW08CA072,ACC,2008-01-16 00:00:00,We,1700,UTC,Hereford,TX,USA,79405,2008,1,,,345128N,1021938W,,ford Municipal Airport,KHRX,OFAP,0.0,,3785,,WFAC,1645,0,HRX,3785,0,UTC,DAYL,OVCT,2100,2100,OVC,,,10.0,32,19,10,U,21,F,F,31,29.950000762939453,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,34.857776,-102.327224,avall.mdb,2026-04-14 02:17:37.493608
20080222X00229,SEA08IA080,INC,2008-02-13 00:00:00,We,1945,UTC,Hilo,HI,USA,96720,2008,2,,,193720N,1545150W,EST,Hilo International Airport,PHTO,OFAP,26.0,,13,,WFAC,1953,0,HTO,38,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,72,61,230,U,3,F,T,0,30.1200008392334,,,,NONE,,,,0,0,43,0,43,N,,,,,,2024-07-11 14:02:36,andj,VMC,,19.622222,-154.863891,avall.mdb,2026-04-14 02:17:37.493608
20080220X00214,DEN08LA055,ACC,2008-02-03 00:00:00,Su,1359,UTC,Denver,CO,USA,80249,2008,2,,,395142N,1044023W,,,,OFAP,0.0,,,,WFAC,1353,135,DEN,431,35,UTC,DAYL,FEW,10000,0,NONE,,,10.0,18,7,180,U,12,F,T,0,29.639999389648438,,,,SERS,,,,0,1,20,1,22,N,,,,,,2020-09-25 18:06:16,,VMC,,39.861667,-104.673057,avall.mdb,2026-04-14 02:17:37.493608
20080304X00255,DEN08CA056,ACC,2008-02-09 00:00:00,Sa,1735,UTC,Alamogordo,NM,USA,88310,2008,2,,,325014N,1055916W,,Alamogordo-White Sands Regiona,ALM,ONAP,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:06:16,,VMC,,32.837223,-105.987777,avall.mdb,2026-04-14 02:17:37.493608
20080220X00221,DEN08LA057,ACC,2008-02-12 00:00:00,Tu,2205,UTC,Englewood,CO,USA,80112,2008,2,,,393412N,1045057W,,Centennial Airport,APA,ONAP,0.0,,5885,,WFAC,2153,0,APA,5885,0,UTC,DAYL,FEW,7000,0,NONE,,,10.0,43,19,30,U,9,F,F,0,30.030000686645508,,,,NONE,,,,0,0,2,0,2,,,,,,,2025-05-29 12:54:40,dobn,VMC,,39.569999,-104.849166,avall.mdb,2026-04-14 02:17:37.493608
20080220X00215,DEN08FA058,ACC,2008-02-13 00:00:00,We,1855,UTC,Sterling,KS,USA,67579,2008,2,,,038858N,0981913W,,NA,,ONAP,0.0,,,,WFAC,1852,100,HUT,1543,26,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,28,200,U,14,F,T,0,29.8700008392334,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:05:31,grol,VMC,,38.149444,-98.320274,avall.mdb,2026-04-14 02:17:37.493608
20080220X00216,DEN08FA059,ACC,2008-02-17 00:00:00,Su,45,UTC,Benton,KS,USA,67017,2008,2,,,374715N,0097732W,,Lloyd Stearman Field Airport,1K1,OFAP,1.0,,1364,,WFAC,2254,270,AAO,1421,5,UTC,NITE,OVCT,300,300,OVC,,,6.0,34,32,20,U,10,F,T,0,29.6299991607666,,,,FATL,,,,2,0,0,0,2,N,,,,,,2020-09-25 18:06:16,,IMC,,37.787498,-97.125556,avall.mdb,2026-04-14 02:17:37.493608
20080222X00231,CHI08CA081,ACC,2008-02-13 00:00:00,We,215,UTC,Cahokia,IL,USA,62206,2008,2,,,383414N,0090922W,,,,,0.0,,,,,,0,CPS,413,0,,NITE,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:04:46,,VMC,,38.570556,-90.156112,avall.mdb,2026-04-14 02:17:37.493608
20080313X00310,SEA08CA081,ACC,2008-02-16 00:00:00,Sa,30,UTC,Duncan Mills,CA,USA,95430,2008,2,,,382726N,0012336W,,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,25000,0,NONE,,,5.0,55,0,0,U,,F,T,0,0.0,,,,MINR,,,,0,1,1,0,2,,,,,,,2025-05-29 12:50:28,dobn,VMC,,38.457221,-123.051666,avall.mdb,2026-04-14 02:17:37.493608
20080326X00387,NYC08CA105,ACC,2008-02-19 00:00:00,Tu,1550,UTC,Atlanta,GA,USA,30341,2008,2,,,335232N,0084187W,,Dekalb-Peachtree,PDK,ONAP,0.0,,1003,,WFAC,1553,0,PDK,1003,0,UTC,DAYL,CLER,0,0,NONE,,,10.0,48,27,230,U,12,F,T,0,30.18000030517578,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:05:31,,VMC,,33.875556,-84.30194,avall.mdb,2026-04-14 02:17:37.493608
20080304X00260,MIA08CA065,ACC,2008-02-15 00:00:00,Fr,1457,UTC,Covington,KY,USA,41018,2008,2,,,039234N,0844024W,,,,OFAP,0.0,,,,WFAC,1452,0,CVG,896,0,UTC,DAYL,CLER,0,1900,BKN,,,8.0,37,34,300,U,9,F,T,0,30.219999313354492,,,,SERS,,,,0,0,52,1,53,N,,,,,,2020-09-25 18:04:02,,VMC,,39.042778,-84.673332,avall.mdb,2026-04-14 02:17:37.493608
20080321X00364,NYC08LA106,ACC,2008-02-20 00:00:00,We,1619,UTC,Pahokee,FL,USA,33476,2008,2,,,264837N,0803936W,MEAS,,,OFAP,0.0,,,,WFAC,1553,90,PBI,19,28,UTC,DAYL,FEW,3600,0,NONE,,,10.0,73,55,80,U,12,F,T,0,30.209999084472656,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:07:03,,VMC,,26.810214,-80.659889,avall.mdb,2026-04-14 02:17:37.493608
20080228X00243,DFW08IA073,INC,2008-02-18 00:00:00,Mo,2030,UTC,Austin,TX,USA,78719,2008,2,,,301124N,0097407W,,Austin Bergstrom International,AUS,OFAP,5.0,,542,,WFAC,2053,160,AUS,542,5,UTC,DAYL,,0,6500,BKN,,,10.0,61,28,20,U,9,F,T,0,30.139999389648438,,,,NONE,,,,0,0,148,0,148,N,,,,,,2020-09-25 18:04:02,,VMC,,30.19,-97.668609,avall.mdb,2026-04-14 02:17:37.493608
20080326X00386,ANC08CA036,ACC,2008-02-07 00:00:00,Th,1415,UTC,Chefornak,AK,USA,99561,2008,2,,,060857N,0164178W,,Chefornak,PACK,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,20.0,-9,0,20,U,10,F,F,15,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:46,,VMC,,60.149166,-164.285552,avall.mdb,2026-04-14 02:17:37.493608
20080319X00337,NYC08LA107,ACC,2008-02-21 00:00:00,Th,1648,UTC,Princeton,NJ,USA,8540,2008,2,,,402357N,0743932W,,Princeton Airport,39N,OFAP,1.0,,128,,WFAC,1653,230,TTN,213,10,UTC,DAYL,CLER,0,0,NONE,,,10.0,28,5,310,U,6,F,T,0,30.399999618530273,,,,SERS,,,,0,0,1,1,2,N,,,,,,2020-09-25 18:07:03,,VMC,,40.399166,-74.658889,avall.mdb,2026-04-14 02:17:37.493608
20080304X00256,DEN08WA060,ACC,2008-02-20 00:00:00,We,1852,UTC,Auxerre,,FR,0,2008,2,,,495810N,0024136E,,,,,0.0,,,,WFAC,1800,0,LFAQ,,0,,,UNK,0,0,,,,,45,41,135,U,9,F,F,0,30.1200008392334,,,,FATL,,,,1,0,0,1,2,O,,,,,,2020-09-25 18:07:50,,VMC,,49.969444,2.693333,avall.mdb,2026-04-14 02:17:37.493608
20080222X00225,DCA08WA039,INC,2008-02-13 00:00:00,We,1358,UTC,Helsinki,,FI,,2008,2,,,,,,,,,0.0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,39,0,39,O,,,,,,2020-09-25 18:07:50,,,,,,avall.mdb,2026-04-14 02:17:37.493608
20080221X00224,CHI08IA085,INC,2008-02-19 00:00:00,Tu,230,UTC,Moline,IL,USA,61264,2008,2,,,412732N,0903043W,,QUAD-CITY,MLI,OFAP,30.0,,590,,WFAC,152,90,MLI,590,30,UTC,NITE,FEW,1900,0,NONE,,,10.0,7,-2,270,U,10,F,F,21,30.010000228881836,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:07:03,,VMC,,41.458889,-90.511947,avall.mdb,2026-04-14 02:17:37.493608
20081124X34243,DCA08CA041,ACC,2008-02-17 00:00:00,Su,1519,UTC,Washington,DC,USA,20591,2008,2,N,Y,385130N,0077230W,EST,Washington Reagan,KDCA,ONAP,0.0,,13,,WFAC,1452,0,KDCA,14,0,UTC,DAYL,CLER,0,6500,BKN,,,10.0,39,30,0,Y,,T,T,0,30.25,,,,NONE,,,,0,0,132,0,132,N,,,,,,2020-11-03 20:27:58,,VMC,,38.858333,-77.041664,avall.mdb,2026-04-14 02:17:37.493608
20081219X65255,ENG08WA014,INC,2008-02-03 00:00:00,Su,1530,,Nurnberg,,GE,,2008,2,,,,,,"Nurnberg, Germany",EDDN,ONAP,0.0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,,,,,0,0,0,0,,O,,,,,,2020-11-03 20:28:00,,,,,,avall.mdb,2026-04-14 02:17:37.493608
20080411X00460,NYC08CA108,ACC,2008-02-19 00:00:00,Tu,2200,UTC,Winder,GA,USA,30680,2008,2,,,335924N,0834313W,MEAS,Winder-Barrow Airport,WDR,ONAP,0.0,,,,WFAC,2201,0,KWDR,934,0,UTC,DUSK,CLER,0,0,NONE,,,10.0,54,27,290,U,14,F,F,24,30.1299991607666,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:46,,VMC,,33.989883,-83.720336,avall.mdb,2026-04-14 02:17:37.493608
20080222X00232,CHI08LA080,ACC,2008-02-08 00:00:00,Fr,1909,UTC,Grand Meadow,MN,USA,55936,2008,2,,,434011N,0923618W,EST,,,OFAP,0.0,,,,WFAC,1916,270,KAUM,1234,14,UTC,DAYL,,0,400,OVC,,,1.5,27,25,140,U,6,F,T,0,29.6200008392334,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:06:16,,IMC,,43.669723,-92.605003,avall.mdb,2026-04-14 02:17:37.493608
20080319X00336,NYC08FA109,ACC,2008-02-22 00:00:00,Fr,105,UTC,Cumberland,MD,USA,26767,2008,2,,,393833N,0784154W,EST,Greater Cumberland Regional,CBE,OFAP,3.0,,775,,WFAC,106,245,CBE,775,3,UTC,NITE,,0,600,OVC,,,1.25,21,19,150,U,6,F,T,0,30.299999237060547,,,,FATL,,,,2,0,0,0,2,N,,,,,,2020-09-25 18:04:02,,IMC,,39.642501,-78.698333,avall.mdb,2026-04-14 02:17:37.493608
20080330X00399,NYC08CA110,ACC,2008-02-19 00:00:00,Tu,1635,UTC,Perry,GA,USA,31069,2008,2,,,323036N,0083462W,,Perry-Houston County Airport,PXE,ONAP,0.0,,,,WFAC,2055,45,WRB,294,11,UTC,DAYL,CLER,0,0,NONE,,,10.0,54,27,250,U,8,F,F,16,30.270000457763672,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,32.509998,-83.767219,avall.mdb,2026-04-14 02:17:37.493608
20080228X00245,SEA08LA082,ACC,2008-02-22 00:00:00,Fr,1445,UTC,Kayenta,AZ,USA,86033,2008,2,,,362818N,0110254W,,Peabody Bedard Field,38AZ,ONAP,0.0,,6564,,WFAC,1445,0,38AZ,6564,0,UTC,DAYL,,0,100,BKN,,,0.5,32,32,180,U,9,F,T,0,29.969999313354492,,,,SERS,,,,0,3,15,2,20,N,,,,,,2020-09-25 18:05:31,,IMC,,36.471668,-110.417778,avall.mdb,2026-04-14 02:17:37.493608
20080229X00247,LAX08LA064,ACC,2008-02-23 00:00:00,Sa,2240,UTC,Willcox,AZ,USA,85643,2008,2,,,321443N,1095340W,MEAS,Cochise County Airport,P33,OFAP,0.0,,4186,,WFAC,2240,360,KSAD,3177,39,UTC,DAYL,CLER,0,0,NONE,,,10.0,0,0,330,U,13,F,F,20,30.040000915527344,,,,MINR,,,,0,1,1,0,2,N,,,,,,2020-09-25 18:07:03,,VMC,,32.245277,-109.894447,avall.mdb,2026-04-14 02:17:37.493608
20080305X00267,LAX08IA065,INC,2008-02-24 00:00:00,Su,2140,UTC,Las Vegas,NV,USA,89119,2008,2,,,036448N,0011598W,MEAS,McCarran International Airport,LAS,OFAP,0.0,,2181,,WFAC,2156,0,LAS,2181,0,UTC,DAYL,SCAT,4800,5500,BKN,,,10.0,59,39,190,U,14,F,F,23,29.920000076293945,,,,MINR,,,,0,6,136,0,142,N,,,,,,2020-09-25 18:05:31,,VMC,,36.080001,-115.152221,avall.mdb,2026-04-14 02:17:37.493608
20080310X00290,CHI08CA073,ACC,2008-02-03 00:00:00,Su,1845,UTC,Stockbridge,WI,USA,53088,2008,2,,,044148N,0881124W,,,,OFAP,0.0,,,,WFAC,1853,240,OSH,808,12,UTC,DAYL,,0,1700,OVC,,,5.0,28,21,180,U,,F,F,0,30.139999389648438,,,,SERS,,,,0,0,0,1,1,N,,,,,,2020-09-25 18:04:02,,VMC,,44.029998,-88.190002,avall.mdb,2026-04-14 02:17:37.493608
20080408X00440,NYC08LA112,ACC,2008-02-26 00:00:00,Tu,2145,UTC,Athens,GA,USA,30601,2008,2,,,335935N,0083110W,,,,OFAP,0.0,,,,WFAC,1958,60,AHN,808,6,UTC,DAYL,CLER,0,2800,BKN,,,10.0,43,37,280,U,17,F,F,28,29.790000915527344,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:07:03,,VMC,,33.993057,-83.183334,avall.mdb,2026-04-14 02:17:37.493608
20080403X00424,SEA08LA083,ACC,2008-02-26 00:00:00,Tu,2100,UTC,Moab,UT,USA,84532,2008,2,,,384518N,1094517W,,Canyonlands Airport,KCNY,ONAP,0.0,,4550,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,10.0,50,0,320,U,4,F,T,0,0.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:05:31,,VMC,,38.755001,-109.754722,avall.mdb,2026-04-14 02:17:37.493608
20080304X00254,ENG08RA015,INC,2008-01-24 00:00:00,Th,1745,,Kingston,,JM,,2008,1,,,,,,,,,0.0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,,,,,0,0,0,0,,O,,,,,,2020-09-25 18:07:50,,,,,,avall.mdb,2026-04-14 02:17:37.493608
20080227X00237,CHI08FAMS1,ACC,2008-02-11 00:00:00,Mo,1611,UTC,Keflavík,OF,IC,,2008,2,,,634616N,0243352W,MEAS,REYKJAVIK AD ARPT (NOF),BIRK,OFAP,0.0,,48,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,FATL,,,,1,0,0,0,1,N,,,,,,2023-07-26 18:00:03,gibs-i,,,63.77111,-24.564443,avall.mdb,2026-04-14 02:17:37.493608
20080227X00238,CHI08FAMS2,ACC,2008-02-21 00:00:00,Th,1139,UTC,Vik,,IC,,2008,2,,,632458N,0001908W,,,,OFAP,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,FATL,,,,1,0,0,0,1,N,,,,,,2023-08-03 13:30:58,gibs-i,,,63.416042,-19.00228,avall.mdb,2026-04-14 02:17:37.493608
20080304X00257,MIA08LA066,ACC,2008-02-27 00:00:00,We,641,UTC,Tampa,FL,USA,33614,2008,2,,,275832N,0823159W,MEAS,Tampa International Airport,TPA,ONAP,0.0,,26,,WFAC,653,0,TPA,26,0,UTC,NITE,SCAT,3500,10000,BKN,,,10.0,64,57,330,U,10,F,T,0,30.0,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,27.975555,-82.533058,avall.mdb,2026-04-14 02:17:37.493608
20080306X00280,ANC08LA035,ACC,2008-02-21 00:00:00,Th,2350,UTC,Aniak,AK,USA,99557,2008,2,,,613454N,1593235W,,Aniak,PANI,ONAP,0.0,,88,,WFAC,2356,0,PANI,88,0,UTC,NITE,,0,1200,OVC,,,9.0,9,3,270,U,5,F,T,0,29.389999389648438,,,,NONE,,,,0,0,5,0,5,N,,,,,,2020-09-25 18:04:46,,VMC,,61.581665,-159.54306,avall.mdb,2026-04-14 02:17:37.493608
20080318X00324,MIA08CA067,ACC,2008-02-25 00:00:00,Mo,1850,UTC,Venice,FL,USA,34223,2008,2,,,027410N,0822615W,,VENICE MUNI,VNC,ONAP,0.0,,18,,WFAC,1753,360,SRQ,30,25,UTC,DAYL,CLER,0,0,NONE,,,10.0,75,64,270,U,7,F,T,0,30.030000686645508,,,,MINR,,,,0,1,0,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,27.069444,-82.4375,avall.mdb,2026-04-14 02:17:37.493608
20080229X00253,LAX08LA066,ACC,2008-02-26 00:00:00,Tu,2115,UTC,Murrieta/Temecu,CA,USA,92635,2008,2,,,036658N,1194052W,MEAS,French Valley Airport,F70,OFAP,1.0,,1350,,WFAC,2053,315,CNO,650,35,UTC,DAYL,FEW,20000,0,NONE,,,10.0,77,36,100,U,14,F,F,21,30.1299991607666,,,,SERS,,,,0,0,1,3,4,N,,,,,,2020-09-25 18:06:16,,VMC,,36.115985,-119.681175,avall.mdb,2026-04-14 02:17:37.493608
20080430X00565,LAX08CA067,ACC,2008-02-27 00:00:00,We,15,UTC,Gila Bend,AZ,USA,85337,2008,2,,,325737N,1124025W,,GILA BEND MUNI,E63,ONAP,0.0,,789,,WFAC,2355,360,GBN,858,6,UTC,DAYL,SCAT,0,0,NONE,,,20.0,66,34,350,U,2,F,T,0,30.100000381469727,,,,NONE,,,,0,0,2,0,2,N,,,,,,2020-09-25 18:07:03,,VMC,,32.960277,-112.673614,avall.mdb,2026-04-14 02:17:37.493608
20080324X00370,NYC08CA113,ACC,2008-02-27 00:00:00,We,1630,UTC,Quincy,FL,USA,32353,2008,2,,,303552N,0843326W,,Quincy Municipal Airport,2J9,OFAP,1.0,,221,,WFAC,1653,130,TLH,81,15,UTC,DAYL,CLER,0,0,NONE,,,10.0,48,19,310,U,14,F,T,0,30.1200008392334,,,,SERS,,,,0,2,0,1,3,N,,,,,,2022-05-17 13:29:53,broda,VMC,,30.597778,-84.55722,avall.mdb,2026-04-14 02:17:37.493608
20080312X00305,DCA08IA044,INC,2008-02-26 00:00:00,Tu,416,UTC,Jackson,WY,USA,83001,2008,2,,,433622N,1104419W,MEAS,Jackson Hole,JAC,,0.0,207,6450,,,,0,,,0,,NITE,,0,3200,OVC,,,10.0,0,0,358,U,7,F,T,0,0.0,,,,MINR,,0,,0,1,124,0,125,N,,,,,,2020-09-25 18:04:02,,VMC,,43.606109,-110.738609,avall.mdb,2026-04-14 02:17:37.493608
20080319X00339,NYC08WA114,ACC,2008-02-27 00:00:00,We,948,,Santiago,,CI,,2008,2,,,332844S,0703231W,,,,,0.0,,,,,,0,,,0,,,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,FATL,5,,20,6,0,0,0,31,O,,,,,,2020-09-25 18:07:50,,VMC,,-33.478889,-70.541946,avall.mdb,2026-04-14 02:17:37.493608
20080306X00281,ANC08FA037,ACC,2008-02-27 00:00:00,We,2200,UTC,Tyonek,AK,USA,99682,2008,2,,,061147N,1512355W,,,,OFAP,0.0,,,,WFAC,1753,165,PAEN,99,27,UTC,DAYL,FEW,6500,0,NONE,,,10.0,30,16,30,U,13,F,T,0,29.700000762939453,,,,FATL,,,,1,0,0,0,1,N,,,,,,2020-09-25 18:04:46,,VMC,,61.029724,-151.398605,avall.mdb,2026-04-14 02:17:37.493608
20080304X00258,MIA08CA068,ACC,2008-01-26 00:00:00,Sa,1800,UTC,Westiminster,MD,USA,21157,2008,1,,,393414N,0007702W,MEAS,Carroll County Regional,KDMW,ONAP,0.0,,789,,WFAC,1754,150,KBWI,146,30,UTC,DAYL,,0,8500,OVC,,,10.0,39,54,70,U,5,F,F,0,30.209999084472656,,,,NONE,,,,0,0,1,0,1,N,,,,,,2020-09-25 18:04:02,,VMC,,39.570518,-77.000518,avall.mdb,2026-04-14 02:17:37.493608
20080305X00271,LAX08FA068,ACC,2008-02-28 00:00:00,Th,607,UTC,Riverside,CA,USA,92504,2008,2,,,335641N,1172648W,,Riverside Municipal Airport,RAL,ONAP,0.0,,819,,WFAC,1353,270,CNO,,9,UTC,NITE,CLER,0,0,NONE,,,10.0,61,39,0,U,,F,T,0,29.950000762939453,,,,FATL,,,,3,0,0,0,3,N,,,,,,2020-09-25 18:05:31,,VMC,,33.944721,-117.446662,avall.mdb,2026-04-14 02:17:37.493608
20080416X00495,MIA08CA069,ACC,2008-02-29 00:00:00,Fr,1453,UTC,Vero Beach,FL,USA,32960,2008,2,,,273933N,0080258W,,Vero Beach Municipal Airport,KVRB,ONAP,0.0,,24,,WFAC,1053,0,KVRB,,0,,DAYL,FEW,4600,0,NONE,,,10.0,66,48,80,U,11,F,F,0,30.3799991607666,,,,NONE,,,,0,0,1,0,1,,,,,,,2020-09-25 18:04:46,,VMC,,27.659166,-80.418891,avall.mdb,2026-04-14 02:17:37.493608
20080413X00464,NYC08CA115,ACC,2008-02-23 00:00:00,Sa,100,UTC,Valdosta,GA,USA,31601,2008,2,,,304911N,0831650W,,Orlando International,MCO,OFAP,175.0,,96,,WFAC,103,0,VLD,203,0,UTC,NITE,,0,2800,OVC,,,10.0,64,63,0,U,,F,T,0,29.940000534057617,,,,SERS,,,,0,0,102,1,103,N,,,,,,2023-06-12 16:42:16,gibs-i,IMC,,30.819775,-83.280647,avall.mdb,2026-04-14 02:17:37.493608
20080321X00359,NYC08CA089,ACC,2008-01-30 00:00:00,We,1530,UTC,Bessemer,AL,USA,35023,2008,1,,,332548N,0865926W,MEAS,Bessemer Airport,EKY,ONAP,0.0,,,,,,0,,,0,,DAYL,,0,0,,,,,0,0,0,U,,F,F,0,0.0,,,,NONE,,,,0,0,3,0,3,N,,,,,,2020-09-25 18:04:46,,VMC,,33.429943,-86.990432,avall.mdb,2026-04-14 02:17:37.493608
20080307X00283,DFW08IA074,INC,2008-03-01 00:00:00,Sa,1612,UTC,Dallas,TX,USA,75235,2008,3,N,Y,325043N,0096519W,,DALLAS LOVE FIELD,DAL,ONAP,0.0,,500,,WFAC,1553,0,KDAL,487,0,UTC,DAYL,OVCT,500,500,OVC,,,3.0,59,54,140,U,6,F,F,0,30.270000457763672,,,,NONE,,,,0,0,244,0,244,N,,,,,,2020-09-25 18:04:46,,IMC,,32.845275,-96.8525,avall.mdb,2026-04-14 02:17:37.493608
20080413X00463,NYC08CA119,ACC,2008-03-02 00:00:00,Su,1900,UTC,S.Charleston,WV,USA,25309,2008,3,,,038206N,0814354W,,Mallory Airport,WV12,ONAP,0.0,,880,,WFAC,1854,90,CRW,981,8,UTC,DAYL,CLER,0,0,NONE,,,10.0,64,32,200,U,5,F,T,0,30.1200008392334,,,,NONE,,,,0,0,2,0,2,N,,,,,,2025-05-28 19:41:08,dobn,VMC,,38.334999,-81.731666,avall.mdb,2026-04-14 02:17:37.493608
