ev_id,ntsb_no,ev_type,ev_date,ev_dow,ev_time,ev_tmzn,ev_city,ev_state,ev_country,ev_site_zipcode,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,latlong_acq,apt_name,ev_nr_apt_id,ev_nr_apt_loc,apt_dist,apt_dir,apt_elev,wx_brief_comp,wx_src_iic,wx_obs_time,wx_obs_dir,wx_obs_fac_id,wx_obs_elev,wx_obs_dist,wx_obs_tmzn,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,metar,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,invest_agy,ntsb_docket,ntsb_notf_from,ntsb_notf_date,ntsb_notf_tm,fiche_number,lchg_date,lchg_userid,wx_cond_basic,faa_dist_office,dec_latitude,dec_longitude,_source_file,_ingested_at
20001207X03828,ANC95FA101,ACC,1995-07-07 00:00:00,Fr,2256,UTC,HAINES,AK,USA,99827,1995,7,,,059933N,1355133W,MEAS,,,OFAP,0.0,,,,WFAC,2200,30,HNS,,3,UTC,DAYL,SCAT,3400,4500,OVC,,,10.0,66,59,140,U,5,F,T,0,30.0,,,,FATL,0,0,0,6,0,0,0,6,N,,,,,,2021-09-20 13:49:13,,VMC,,59.15921,-135.85913,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03829,ANC95FA104,ACC,1995-07-15 00:00:00,Sa,150,UTC,NAKNEK,AK,USA,99633,1995,7,Y,N,058482N,1565358W,MEAS,,,OFAP,0.0,,,,WFAC,2055,90,ANK,70,5,UTC,DAYL,SCAT,2400,20000,BKN,,,30.0,57,50,30,U,4,F,T,0,30.0,,,,FATL,0,0,0,2,0,0,0,2,N,,,,,,2021-09-20 13:49:14,,VMC,,58.800464,-156.899551,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04114,ANC95FA129,ACC,1995-08-05 00:00:00,Sa,300,UTC,COLDFOOT,AK,USA,99701,1995,8,,,644838N,1474312W,MEAS,,,OFAP,0.0,,,,WFAC,2255,243,AKP,2110,50,UTC,DAYL,UNK,0,1000,OVC,,,10.0,37,30,50,U,12,F,F,17,29.0,,,,FATL,0,0,0,2,0,0,0,2,N,,,,,,2021-09-20 13:49:14,,VMC,,64.810585,-147.720077,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04115,ANC95FA147,ACC,1995-08-22 00:00:00,Tu,1925,UTC,PALMER,AK,USA,99645,1995,8,,,613713N,1485849W,MEAS,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,UNK,0,12000,BKN,,,60.0,70,0,340,U,5,F,T,0,0.0,,,,FATL,0,0,0,2,0,0,0,2,N,,,,,,2021-09-20 13:49:15,,VMC,,61.620342,-148.980178,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04116,ANC95FA150,ACC,1995-08-26 00:00:00,Sa,1900,UTC,DEADHORSE,AK,USA,99734,1995,8,,,702547N,1491725W,MEAS,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,CLER,0,0,NONE,,,99.0,48,0,180,U,5,F,T,0,0.0,,,,FATL,0,0,0,2,0,0,0,2,N,,,,,,2021-09-20 13:49:15,,VMC,,70.429595,-149.290298,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04117,ANC95FA157,ACC,1995-08-18 00:00:00,Fr,2230,UTC,KAKTOVIK,AK,USA,99747,1995,8,,,070714N,1433934W,MEAS,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,CLER,0,0,NONE,,,90.0,55,0,0,U,,F,T,0,0.0,,,,FATL,0,0,0,1,0,0,0,1,N,,,,,,2021-09-20 13:49:15,,VMC,,70.120452,-143.6595,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04397,ANC95FA167,ACC,1995-09-14 00:00:00,Th,2200,UTC,PETERSBURG,AK,USA,99833,1995,9,,,057258N,1323711W,MEAS,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,UNK,0,4000,BKN,,,10.0,55,0,0,U,,F,F,0,0.0,,,,FATL,0,0,0,2,0,0,0,2,N,,,,,,2021-09-20 13:49:16,,Unk,,57.049316,-132.619842,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04118,ANC95FA169,ACC,1995-08-21 00:00:00,Mo,245,UTC,ANCHORAGE,AK,USA,99501,1995,8,,,611311N,1495057W,MEAS,,,OFAP,0.0,,,,WFAC,1951,90,ANC,144,27,UTC,DAYL,,20000,0,NONE,,,90.0,70,48,250,U,4,F,T,0,30.0,,,,FATL,0,0,0,1,0,0,0,1,N,,,,,,2021-09-20 13:49:16,,VMC,,61.219768,-149.849029,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02668,ANC95FAMS1,ACC,1994-12-03 00:00:00,Sa,1130,UTC,KENAI,AK,USA,99611,1994,12,,,603934N,1505358W,MEAS,,,OFAP,0.0,,,,WFAC,955,80,HOM,78,15,UTC,NDRK,SCAT,1500,4500,OVC,,,12.0,37,30,160,U,12,F,T,0,0.0,,,,FATL,0,0,0,1,0,0,0,1,N,,,,,,2021-09-20 15:27:30,,IMC,,60.659519,-150.899414,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03205,ANC95GA048,ACC,1995-04-12 00:00:00,We,1315,UTC,BUMPING LAKE,WA,USA,98929,1995,4,,,465245N,1211723W,MEAS,,,OFAP,0.0,,,,WFAC,1256,330,SMP,3800,28,UTC,DAYL,UNK,0,0,OVC,,,,93,79,110,U,10,F,F,19,29.0,,,,FATL,0,0,0,1,0,0,0,1,N,,,,,,2021-09-20 13:49:17,,Unk,,46.87923,-121.289634,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03206,ANC95GA083,ACC,1995-04-10 00:00:00,Mo,230,UTC,COPPER CENTER 2,AK,USA,99588,1995,4,,,006263N,1453146W,MEAS,COPPER CENTER II,Z93,ONAP,0.0,,1150,,PILO,,0,,,0,,DAYL,UNK,0,8000,OVC,,,30.0,45,0,240,U,5,F,T,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:17,,VMC,,62.1007,-145.52951,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04119,ANC95IA151,INC,1995-08-26 00:00:00,Sa,1745,UTC,JUNEAU,AK,USA,99801,1995,8,,,583447N,1344614W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,99.0,63,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:17,,VMC,,58.579612,-134.770538,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X04398,ANC95IA173,INC,1995-09-22 00:00:00,Fr,135,UTC,GUSTAVUS,AK,USA,99826,1995,9,,,582510N,1354647W,MEAS,,,,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,5500,OVC,,,10.0,55,0,130,U,13,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:18,,VMC,,58.41941,-135.779754,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02367,ANC95LA001,ACC,1994-10-04 00:00:00,Tu,30,UTC,ANCHORAGE,AK,USA,99501,1994,10,,,611313N,0149510W,MEAS,,,OFAP,1.0,330,,,WFAC,2028,180,MRI,137,1,UTC,DAYL,UNK,0,6500,BKN,0.0,,50.0,52,46,240,U,8,F,F,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-16 13:01:55,,VMC,,61.220321,-149.850097,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02368,ANC95LA002,ACC,1994-10-01 00:00:00,Sa,2300,UTC,ANIAK,AK,USA,99557,1994,10,,,611157N,0158360W,MEAS,,,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,3500,OVC,,,2.0,36,0,90,U,12,F,F,15,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 15:27:31,,VMC,,61.199302,-158.600082,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02369,ANC95LA003,ACC,1994-10-15 00:00:00,Sa,1940,UTC,KOTZEBUE,AK,USA,99752,1994,10,,,671425N,1611123W,MEAS,KOTZEBUE,OTZ,ONAP,0.0,,11,,PILO,,0,,,0,,DAYL,UNK,0,0,UNK,,,10.0,0,0,360,U,6,F,F,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 15:27:31,,VMC,,67.240364,-161.189849,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02370,ANC95LA005,ACC,1994-10-21 00:00:00,Fr,2130,UTC,NIKOLAI,AK,USA,99691,1994,10,,,625210N,1535212W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,4000,OVC,,,5.0,0,0,0,Y,,T,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 15:27:32,,VMC,,62.86956,-153.869979,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02371,ANC95LA007,ACC,1994-10-19 00:00:00,We,2200,UTC,PALMER,AK,USA,99645,1994,10,,,061379N,1485847W,MEAS,,,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,60.0,37,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 15:27:32,,VMC,,61.619228,-148.979644,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02537,ANC95LA009,ACC,1994-11-08 00:00:00,Tu,1730,UTC,KENAI,AK,USA,99611,1994,11,,,603937N,0150542W,MEAS,,,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,15.0,18,0,0,U,,F,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 15:27:33,,VMC,,60.660228,-150.900573,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02538,ANC95LA010,ACC,1994-11-12 00:00:00,Sa,1950,UTC,BETHEL,AK,USA,99559,1994,11,,,604839N,0161513W,MEAS,BETHEL,BET,ONAP,0.0,,123,,WFAC,1950,180,BET,123,1,UTC,DAYL,,900,900,OVC,,,1.0,19,18,310,U,18,F,F,25,29.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 15:27:33,,IMC,,60.81097,-161.850738,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02539,ANC95LA011,ACC,1994-11-19 00:00:00,Sa,1919,UTC,ANCHORAGE,AK,USA,99502,1994,11,,,061935N,1495921W,MEAS,LAKE HOOD SEAPLANE,LHD,ONAP,0.0,,71,,WFAC,1850,270,ANC,144,1,UTC,DAYL,UNK,0,2300,OVC,,,35.0,28,19,180,U,7,F,T,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 15:27:34,,VMC,,61.159793,-149.989212,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02540,ANC95LA012,ACC,1994-11-20 00:00:00,Su,1700,UTC,JUNEAU,AK,USA,99801,1994,11,,,583447N,1344614W,MEAS,,,ONAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,1000,,,,5.0,27,0,0,U,,F,T,0,0.0,,,,,1,0,0,0,0,0,0,,N,,,,,,2021-09-20 15:27:34,,VMC,,58.579757,-134.77069,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02541,ANC95LA013,ACC,1994-11-18 00:00:00,Fr,2130,UTC,AKIACHAK,AK,USA,99551,1994,11,,,605357N,1612514W,MEAS,AKIAKCHAK,Z13,ONAP,0.0,,25,,PILO,,0,,,0,,DAYL,SCAT,6000,0,NONE,,,15.0,18,16,200,U,18,F,T,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 15:27:35,,VMC,,60.899219,-161.420455,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02669,ANC95LA014,ACC,1994-12-04 00:00:00,Su,1630,UTC,KENAI,AK,USA,99611,1994,12,,,603933N,0150540W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,7000,OVC,,,3.0,34,0,360,U,10,F,T,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 15:27:36,,VMC,,60.659107,-150.900024,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02670,ANC95LA015,ACC,1994-12-05 00:00:00,Mo,1700,UTC,ANGOON,AK,USA,99820,1994,12,,,572624N,1342846W,MEAS,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,UNK,0,0,,,,0.5,30,0,0,U,,F,F,0,0.0,,,,SERS,0,0,0,0,0,0,1,1,N,,,,,,2021-09-20 15:27:36,,IMC,,57.439918,-134.479461,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02671,ANC95LA017,ACC,1994-12-12 00:00:00,Mo,1530,UTC,TAKOTNA,AK,USA,99675,1994,12,,,,,,TAKOTNA,TCT,OFAP,1.0,240,825,,WFAC,1450,40,MCG,337,13,UTC,DAYL,SCAT,1500,4700,BKN,,,6.0,10,7,110,U,6,F,T,0,29.0,,,,SERS,0,0,0,0,1,1,1,3,N,,,,,,2021-09-20 15:27:37,,VMC,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02672,ANC95LA018,ACC,1994-12-12 00:00:00,Mo,1730,UTC,PALMER,AK,USA,99645,1994,12,,,061379N,1485851W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,UNK,0,3000,OVC,,,20.0,23,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 15:27:37,,VMC,,61.619293,-148.980819,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02673,ANC95LA020,ACC,1994-12-13 00:00:00,Tu,1710,UTC,SAINT MARY'S,AK,USA,99658,1994,12,,,062337N,1631725W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,,0,300,,,,,25,0,135,U,5,F,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 15:27:38,,IMC,,62.060375,-163.290161,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02674,ANC95LA021,ACC,1994-12-17 00:00:00,Sa,1430,UTC,JUNEAU,AK,USA,99801,1994,12,,,583447N,1344614W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,500,4000,OVC,,,50.0,36,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 15:27:38,,VMC,,58.57978,-134.770568,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02675,ANC95LA022,ACC,1994-12-26 00:00:00,Mo,1530,UTC,TOK,AK,USA,99780,1994,12,,,631051N,0014361W,MEAS,TOK,TKJ,ONAP,0.0,,1630,,WIT,,0,,,0,,DAYL,UNK,0,1000,OVC,,,5.0,30,0,0,Y,,T,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:18,,VMC,,63.180873,-143.100402,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02806,ANC95LA023,ACC,1995-01-02 00:00:00,Mo,1435,UTC,CRAIG,AK,USA,99921,1995,1,,,552734N,1324947W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,50.0,28,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,8,0,8,N,,,,,,2021-09-20 13:49:19,,VMC,,55.45956,-132.829803,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02676,ANC95LA024,ACC,1994-12-25 00:00:00,Su,1830,UTC,UNALAKLEET,AK,USA,99684,1994,12,,,064522N,1602134W,MEAS,UNALAKLEET,UNK,ONAP,0.0,,21,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,10.0,25,0,90,U,25,F,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:19,,VMC,,64.0895,-160.359375,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02807,ANC95LA025,ACC,1995-01-04 00:00:00,We,1415,UTC,AKIAK,AK,USA,99552,1995,1,,,060542N,1611346W,MEAS,AKIAK,AKI,ONAP,0.0,,22,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,100.0,36,0,45,U,15,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:20,,VMC,,60.900669,-161.229476,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02808,ANC95LA026,ACC,1995-01-06 00:00:00,Fr,2215,UTC,DUTCH HARBOR,AK,USA,99692,1995,1,,,535322N,1663224W,MEAS,DUTCH HARBOR,DUT,ONAP,0.0,,22,,PILO,,0,,,0,,DAYL,UNK,0,1800,OVC,,,10.0,36,0,340,U,5,F,T,0,29.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:20,,VMC,,53.88948,-166.539871,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02809,ANC95LA027,ACC,1995-01-08 00:00:00,Su,1430,UTC,WASILLA,AK,USA,99654,1995,1,,,061319N,1493410W,MEAS,,,OFAP,1.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,50.0,5,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:21,,VMC,,61.51926,-149.569351,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02810,ANC95LA028,ACC,1995-01-15 00:00:00,Su,1730,UTC,ANVIK,AK,USA,99558,1995,1,,,623747N,0160121W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,SCAT,10000,6000,BKN,,,30.0,-9,0,0,Y,,T,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:21,,VMC,,62.62976,-160.200195,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02811,ANC95LA029,ACC,1995-01-20 00:00:00,Fr,1433,UTC,AKIAK,AK,USA,99552,1995,1,,,060542N,1611347W,MEAS,AKIAK,AKI,ONAP,0.0,,22,,PILO,,0,,,0,,DUSK,UNK,0,1500,OVC,,,5.0,12,9,240,U,3,F,T,0,29.0,,,,NONE,0,0,0,0,0,7,0,7,N,,,,,,2021-09-20 13:49:22,,VMC,,60.900447,-161.229614,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X02920,ANC95LA030,ACC,1995-02-01 00:00:00,We,1634,UTC,W.POINT VILLAGE,AK,USA,99615,1995,2,,,574723N,0152243W,MEAS,W. POINT VILLAGE SEAPLANE,KWP,ONAP,0.0,,0,,PILO,,0,,,0,,DAWN,UNK,0,2000,OVC,,,10.0,0,0,90,U,5,F,F,10,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:22,,VMC,,57.789661,-152.400848,Pre2008.mdb,2026-04-14 02:18:25.664087
20001206X02677,ANC95LA031,ACC,1994-12-31 00:00:00,Sa,1450,UTC,NEW STUYAHOK,AK,USA,99636,1994,12,,,592924N,1571724W,MEAS,NEW STUYAHOK,KNW,ONAP,0.0,,325,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,30.0,25,0,90,U,20,F,F,25,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:23,,VMC,,59.489929,-157.290054,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03049,ANC95LA032,ACC,1995-03-04 00:00:00,Sa,1700,UTC,PORT ALSWORTH,AK,USA,99653,1995,3,,,060123N,1541647W,MEAS,PORT ALSWORTH,,ONAP,0.0,,280,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,50.0,34,0,0,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:23,,VMC,,60.200786,-154.279724,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03050,ANC95LA033,ACC,1995-03-09 00:00:00,Th,1700,UTC,FAIRBANKS,AK,USA,99710,1995,3,,,,,,,,OFAP,0.0,,,,WIT,,0,,,0,,DAYL,CLER,0,0,NONE,,,50.0,0,0,0,Y,20,T,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:23,,VMC,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03051,ANC95LA034,ACC,1995-03-10 00:00:00,Fr,1145,UTC,KETCHIKAN,AK,USA,99903,1995,3,,,554050N,1321126W,MEAS,,,OFAP,0.0,,,,WFAC,1151,135,KTN,88,28,UTC,DAYL,SCAT,1000,1900,OVC,,,5.0,36,0,0,U,,F,T,0,28.0,,,,SERS,0,0,0,0,0,0,3,3,N,,,,,,2021-09-20 13:49:24,,IMC,,55.680534,-132.190673,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03052,ANC95LA035,ACC,1995-03-18 00:00:00,Sa,1820,UTC,GLENNALLEN,AK,USA,99588,1995,3,,,006262N,1453150W,MEAS,SKELTON,Z37,ONAP,0.0,,3289,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,30.0,36,0,30,U,3,F,F,6,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:24,,VMC,,62.100479,-145.530563,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03053,ANC95LA036,ACC,1995-03-20 00:00:00,Mo,1555,UTC,BETHEL,AK,USA,99599,1995,3,,,,,,BETHEL,BET,OFAP,5.0,7,,,WFAC,1551,187,BET,123,5,UTC,DAYL,,1000,1000,BKN,,,2.0,5,0,280,U,20,F,T,0,30.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:25,,IMC,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03054,ANC95LA037,ACC,1995-03-10 00:00:00,Fr,2100,UTC,SKWENTNA,AK,USA,99667,1995,3,,,615548N,1514350W,MEAS,,,OFAP,0.0,,,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,50.0,19,0,0,U,,F,F,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:25,,VMC,,61.930114,-151.730651,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03055,ANC95LA038,ACC,1995-03-25 00:00:00,Sa,1654,UTC,ANCHORAGE,AK,USA,99501,1995,3,,,611313N,0149510W,MEAS,MERRILL FIELD,MRI,ONAP,0.0,,137,,WFAC,1656,0,MRI,137,0,UTC,DAYL,SCAT,20000,0,NONE,,,75.0,21,0,340,U,5,F,T,0,30.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:26,,VMC,,61.220378,-149.849975,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03056,ANC95LA039,ACC,1995-03-26 00:00:00,Su,2044,UTC,DEADHORSE,AK,USA,99734,1995,3,,,702547N,1491721W,MEAS,DEADHORSE,SCC,ONAP,0.0,,57,,WFAC,2045,0,SCC,57,0,UTC,DAYL,CLER,0,0,NONE,,,20.0,-8,0,130,U,6,F,T,0,30.0,,,,NONE,0,0,0,0,0,4,0,4,N,,,,,,2021-09-20 13:49:26,,VMC,,70.429832,-149.289093,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03057,ANC95LA040,ACC,1995-03-29 00:00:00,We,1350,UTC,CHEVAK,AK,USA,99563,1995,3,,,613150N,0165363W,MEAS,CHEVAK,VAK,ONAP,0.0,,75,,PILO,,0,,,0,,DAYL,SCAT,10000,0,NONE,,,20.0,28,0,330,U,5,F,F,25,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:26,,VMC,,61.530551,-165.600936,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03058,ANC95LA041,ACC,1995-03-29 00:00:00,We,2100,UTC,ANCHORAGE,AK,USA,99519,1995,3,,,691312N,1464726W,MEAS,GOOSE BAY,Z40,ONAP,0.0,,78,,PILO,,0,,,0,,DAYL,SCAT,6000,0,NONE,,,10.0,39,0,0,Y,5,T,T,0,0.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:27,,VMC,,69.219902,-146.790466,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03059,ANC95LA042,ACC,1995-03-20 00:00:00,Mo,1736,UTC,ANCHORAGE,AK,USA,99501,1995,3,,,611310N,0149513W,MEAS,MERRILL FIELD,MRI,ONAP,0.0,,137,,WFAC,1738,0,MRI,137,0,UTC,DAYL,SCAT,7500,0,NONE,,,80.0,25,0,300,U,8,F,T,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:27,,VMC,,61.219535,-149.850952,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03207,ANC95LA043,ACC,1995-04-15 00:00:00,Sa,200,UTC,BETHEL,AK,USA,99559,1995,4,,,604836N,0161510W,MEAS,BETHEL,BET,ONAP,0.0,,120,,WFAC,2055,0,BET,123,0,UTC,DAYL,SCAT,8000,0,NONE,,,40.0,43,28,70,U,11,F,F,0,29.0,,,,NONE,0,0,0,0,0,1,0,1,N,,,,,,2021-09-20 13:49:28,,VMC,,60.809997,-161.849884,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03208,ANC95LA045,ACC,1995-04-15 00:00:00,Sa,2000,UTC,KOLIGANEK,AK,USA,99576,1995,4,,,584915N,1575134W,MEAS,KOLIGANEK,,ONAP,0.0,,240,,PILO,,0,,,0,,DAYL,UNK,0,2000,OVC,,,20.0,37,0,90,U,35,F,F,0,0.0,,,,NONE,0,0,0,0,0,3,0,3,N,,,,,,2021-09-20 13:49:28,,VMC,,58.820934,-157.859558,Pre2008.mdb,2026-04-14 02:18:25.664087
20001213X29277,ANC89LA168,ACC,1989-09-19 00:00:00,Tu,2010,UTC,SLEEPY BAY,AK,USA,,1989,9,,,,,,,,OFAP,0.0,0,0,,PILO,,0,,,0,,DAYL,SCAT,700,2000,OVC,,,15.0,54,0,75,U,10,F,F,15,0.0,,,,NONE,0,0,0,0,0,5,0,5,N,,,,,,2021-09-23 12:30:26,,VMC,,,,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03209,ANC95LA046,ACC,1995-04-17 00:00:00,Mo,2100,UTC,KIVALINA,AK,USA,99750,1995,4,,,674348N,1643258W,MEAS,KIVALINA,KVL,ONAP,0.0,,10,,PILO,,0,,,0,,DAYL,CLER,0,0,NONE,,,10.0,10,7,45,U,12,F,T,0,29.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:28,,VMC,,67.729942,-164.549362,Pre2008.mdb,2026-04-14 02:18:25.664087
20001207X03210,ANC95LA047,ACC,1995-04-07 00:00:00,Fr,0,UTC,SOLDOTNA,AK,USA,99669,1995,4,,,601910N,1504724W,MEAS,SOLDOTNA,SXQ,ONAP,0.0,,107,,PILO,,0,,,0,,DAYL,SCAT,6000,0,NONE,,,20.0,46,0,360,U,,F,T,0,0.0,,,,NONE,0,0,0,0,0,2,0,2,N,,,,,,2021-09-20 13:49:29,,VMC,,60.319381,-150.789916,Pre2008.mdb,2026-04-14 02:18:25.664087
